MODA LAND FORCES (SC),PLL,JEDDAH-RIYADH_PLL136,Basic_Vip,VIP,21.6825,39.095,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF LABOR (SC),IP,RYAD16_00_351-RYAD16_00_351_IP2,Basic_Vip,VIP,24.7422222222222,46.6830555555556,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,WDYHJNAD-WDYHJNAD_IP2,Basic_Vip,HAJJ-VIP,16.95714,47.017499,SHARORAH,NAJRAN,1,SOUTHERN,0,5,CIRCUIT,1,--,--
MINISTRY OF HEALTH (SC),IP,MAKA24_31-MAKA24_31_IP9,Basic,HAJJ,21.3677222222222,39.7966388888889,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,JEDA01-JEDA01_IP59,Basic_Vip,VIP,21.8358333333333,39.3047222222222,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-CIVIL DEFENCE (SC),IP,MAKKAH-MAKKAH_IP366,Basic,HAJJ,21.372716,39.89564,,,,,,0,CIRCUIT,0,--,--
MODA LAND FORCES (SC),PLL,JEDDAH-JEDDAH_PLL59,Basic_Vip,VIP,21.6825,39.095,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,ALUL98-ALUL98_IP58,Basic_Vip,VIP,26.6125,37.923889,,,,,,0,CIRCUIT,0,--,--
Ministry of Interior Headquarters & SAMIS,IP,MAKKAH-MAKKAH_IP1512,Basic,HAJJ,21.42172,39.82913,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),DIA,MSHRKHAD-RYAD06_43_DIA1,Basic,HAJJ,21.4139722222222,39.8805361111111,,,,,,0,CIRCUIT,0,--,--
ROYAL PALACE-KING ABDULLAH BIN ABDULAZIZ (SC),DIA,JEDDAH-MAKKAH_DIA170,Basic_Vip,VIP,21.4311111111111,39.83,MANSOUR,MAKKAH,3,WESTERN,0,0,CIRCUIT,1,--,--
MODA-RSAF (SC),PLL,SLMNRDAW-SLMNRDU0097_PLL1,Basic_Vip,VIP,24.69565,46.71717778,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,RYAD01_00_446-RYAD01_00_446_IP3,Basic_Vip,VIP,24.6627777777778,46.7036111111111,,,,,,0,CIRCUIT,0,--,--
MODA-RSAD (SC),PLL,JEDA18_00_104-RYAD07_00_403_PLL1,Basic_Vip,VIP,21.659722,39.216389,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,LAYL38-LAYL38_IP28,Basic_Vip,VIP,22.29611,46.72722,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-MEDINA EMIRATES (SC),DIA,ASIHDNAA-JEDA14_DIA1,Basic,HAJJ,24.462214,39.602606,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,DMAM01-DMAM01_IP251,Basic_Vip,VIP,26.43667,50.10806,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,SADHTBAC-SADHTBAC_IP1,Basic_Vip,VIP,28.38916,36.55331,SALMAN/TABUK,TABUK,1,WESTERN,0,0,CIRCUIT,1,--,--
Ministry of Interior Headquarters & SAMIS,IP,MAKA23_11-MAKA23_11_IP71,Basic,HAJJ,21.3991222222222,39.8872694444444,,,,,,0,CIRCUIT,0,--,--
SAMIS - GID,IP,MAKKAH-MAKKAH_IP12,Basic,HAJJ,21.4131138888889,39.8795416666667,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-HEAD QUARTER (SC),IP,MAKKAH-MAKKAH_IP1710,Basic,HAJJ,21.36111,39.91602,,,,,,0,CIRCUIT,0,--,--
SAUDI ARABIAN AIRLINES (SC),IP,MTARDNAJ-MTARDNAJ_IP15,Basic_Vip,VIP,24.545122,39.697339,,,,,,0,CIRCUIT,0,--,--
ARAB NATIONAL BANK (SC),WDM,RIYADH-RIYADH_WDM1,Basic_Vip,VIP,24.6609444444444,46.7039444444444,,,2,,0,0,CIRCUIT,1,--,--
MINISTRY OF INTERIOR-SECURITY FORCES HOSPITAL (SC),DIA,JEDDAH-MAKKAH_DIA31921.365278,Basic,HAJJ,21.365278,39.8925,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-HEAD QUARTER (SC),IP,MAKKAH-MAKKAH_IP1190,Basic,HAJJ,21.350550999999999,39.966025999999999,,,,,,0,CIRCUIT,0,--,--
GID - Makkah District,IP,MAKKAH-MAKKAH_IP551,Basic,HAJJ,21.382223,39.89026,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HAJJ (SC),IP,MADINAH-MADINAH_IP1128,Basic,HAJJ,24.553317,39.716289000000003,MATAR,MADINAH,2,WESTERN,0,0,CIRCUIT,1,--,--
NATIONAL WATER COMPANY,DIA,JEDDAH-RIYADH_DIA1563,Basic,HAJJ,21.65619,239.124558,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKKAH-MAKKAH_IP120,Basic,HAJJ,21.3860472222222,39.9136583333333,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PRISON (SC),IP,JEDA18_00_427-JEDA18_00_427_IP2,Basic_Vip,VIP,21.6038888888889,39.1966666666667,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,DAMMAM-JUBAIL_PLL17,Basic_Vip,VIP,26.2825,50.155556,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,KNFHEAAA-KNFHEAAA_IP1,Basic_Vip,VIP,26.41111,50.011667,KHALIJ,DAMMAM,1,EASTERN,0,0,CIRCUIT,1,--,--
MODA LAND FORCES (SC),PLL,DMAM02_33-WZRTRDBJ_PLL1,Basic_Vip,VIP,26.282778,50.017222,,,2,,0,0,CIRCUIT,1,--,--
SAUDI ARABIAN AIRLINES (SC),IP,KAARKHAB-KAARKHAB_IP24,Basic,HAJJ,21.612577,39.158916,,,,,,0,CIRCUIT,0,--,--
SAUDI ARABIAN MONETARY AGENCY(SAMA) (SC),IP,RYAD19_00_101-RYAD19_00_101_IP1,Basic_Vip,VIP,24.6636388888889,46.6872777777778,NASIRIYAH,RIYADH,3,CENTRAL,0,0,CIRCUIT,1,--,--
MODA-PRESIDENCY OF CIVIL AVIATION (SC),DIA,JEDDAH-JEDDAH_DIA159,Basic_Vip,VIP,21.661806,39.147083,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKKAH-MAKKAH_IP576,Basic,HAJJ,18.870556,41.32805,,,,,,0,CIRCUIT,0,--,--
SAMIS - MINISTRY OF INTERIOR-HEAD QUARTER,IP,RYAD06_00_457-RYAD06_00_457_IP2,Basic_Vip,VIP,24.7075,46.6652777777778,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PRISON (SC),IP,FISLEAAR-FISLEAAR_IP7,Basic_Vip,VIP,26.38201666667,50.0705,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,MRGBQIAA-MRGBQIAA_IP10,Basic_Vip,VIP,26.34285,43.95618,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),CBLS,MAKKAH-MAKKAH_CBLS14,Basic,HAJJ,21.4197222222222,39.8270555555556,,,0,,2,0,CIRCUIT,2,COPPER,--
ABDULATIF JAMEEL COMPANY LTD.,DIA,JEDDAH-JEDDAH_DIA354,Basic_Vip,VIP,21.5737777777778,39.2005833333333,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),DIA,JEDDAH-MAKKAH_DIA230,Basic,HAJJ,21.4164527777778,39.8806138888889,,,0,,1,0,CIRCUIT,1,FIBER,UP
MINISTRY OF HEALTH (SC),IP,MAKKAH-MAKKAH_IP1445,Basic,HAJJ,21.430472,39.812528,,,,,,0,CIRCUIT,0,--,--
GID - Makkah District,IP,JEDA06_00_105-JEDA06_00_105_IP8,Basic_Vip,VIP,22.136316,39.186793,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,ZAHRKH0A000-ZAHRKH0A000_IP1,Basic,HAJJ,21.441731000000001,39.808146999999998,BIBAN,MAKKAH,0,WESTERN,1,0,CIRCUIT,2,FIBER,UP
MINISTRY OF HAJJ (SC),IP,MADINAH-MADINAH_IP536,Basic,HAJJ,24.545122,39.697339,,,,,,0,CIRCUIT,0,--,--
GID ? Riyadh District,IP,RYAD19_00_203-RYAD19_00_203_IP4,Basic_Vip,VIP,24.6369444444444,46.6833333333333,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,RIYADH-RIYADHDIST_PLL29,Basic_Vip,VIP,24.695647,46.717178,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR H.Q SECURITY AFFAIRS,IP,JEDDAH-JEDDAH_IP994,Basic,HAJJ,21.533433,39.17785,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,ARAR13_00_207-AWJYKH0A000_PLL1,Basic_Vip,VIP,30.921389,41.124722,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-BORDER GUARD (SC),IP,RYAD07_00_250-RYAD07_00_250_IP4,Basic_Vip,VIP,24.7091666666667,46.7994444444444,KHURAIS,RIYADH,2,CENTRAL,0,0,CIRCUIT,1,--,--
SAMIS - MINISTRY OF FINANCE,DIA,MAKKAH-RIYADH_DIA323,Basic,HAJJ,21.36111,39.91602,,,,,,0,CIRCUIT,0,--,--
MODA-RSAD (SC),PLL,JEDA18_00_104-TAIF32_17_213_PLL2,Basic_Vip,VIP,21.659722,39.216389,,,,,,0,CIRCUIT,0,--,--
SAUDI HOLLANDI BANK (SC),IP,RYAD11_00_109-RYAD11_00_109_IP1,Basic_Vip,VIP,24.8151666666667,46.63475,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,ALKJ30_21-KHRJRDAO_PLL1,Basic_Vip,VIP,23.926111,47.544444,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,TAIF31-TAIF31_IP97,Basic_Vip,VIP,21.28762,40.42218,,,,,,0,CIRCUIT,0,--,--
SAUDI RED CRESCENT (SC),IP,MAKKAH-MAKKAH_IP900,Basic,HAJJ,21.407,39.488,,,,,,0,CIRCUIT,0,--,--
SAUDI TELECOM COMPANY,IP,RYAD06_47-RYAD06_47_IP22,Basic_Vip,VIP,24.6902777777778,46.6852777777778,,,,,,0,CIRCUIT,0,--,--
ASSIR FOR PRESS AND PUBLISHING (SC),IP,RYAD11_11-RYAD11_11_IP18,Basic_Vip,VIP,24.8294444444444,46.6405555555556,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INFORMATION-HEAD QUARTER (SC),IP,JEDDAH-JEDDAH_IP1246,Basic_Vip,VIP,21.527,39.1665277777778,MUSHRIFAH,JEDDAH,2,WESTERN,0,0,CIRCUIT,2,FIBER,UP
MUNICIPALITY OF HOLY MAKKEY ACCOUNTH (SC),IP,MAKA21_00_312-MAKA21_00_312_IP2,Basic_Vip,HAJJ-VIP,21.4325,39.8291666666667,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,AWJYKH0A000-KHRJRDCP_PLL1,Basic_Vip,VIP,21.47002778,40.53025,,,,,,0,CIRCUIT,0,FIBER,UP
MINISTRY OF COMMERCE (SC),IP,RYAD02_00_206-RYAD02_00_206_IP3,Basic_Vip,VIP,24.6522222222222,46.7488888888889,,,,,,0,CIRCUIT,0,--,--
MODA LAND FORCES (SC),PLL,JEDDAH-RIYADH_PLL94,Basic_Vip,VIP,21.6825,39.095,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PUBLIC SECURITY,IP,TAIF-TAIF_IP449,Basic,HAJJ,21.646669,40.386344,,,,,,0,CIRCUIT,0,--,--
MADNA -UNIVERSITY (SC),DIA,KACST1-MDNA17_00_308_DIA1,Basic_Vip,VIP,24.4780555555556,39.5472222222222,,,3,,0,0,CIRCUIT,3,--,--
MINISTRY OF INTERIOR-PUBLIC SECURITY,IP,HADARDAA-HADARDAA_IP3,Basic_Vip,VIP,24.6747222222222,46.6463888888889,,,,,,0,CIRCUIT,0,--,--
SAMIS - MINISTRY OF INTERIOR-HEAD QUARTER,IP,RYAD02_00_407-RYAD02_00_407_IP9,Basic_Vip,VIP,24.6788888888889,46.7258333333333,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,JIZA03_00_214-JIZA03_00_214_IP28,Basic_Vip,VIP,16.860863,42.577409,JIZAN,JIZAN,3,SOUTHERN,0,0,CIRCUIT,1,--,--
MINISTRY OF WATER & ELECTRICITY(TL),IP,ABHA01_00_117-ABHA01_00_117_IP1,Basic_Vip,VIP,18.23052,42.48156,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INFORMATION-HEAD QUARTER (SC),IP,JEDA12-JEDA14_IP8,Basic_Vip,VIP,21.51167,39.18639,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF LABOR (SC),IP,RYAD01_00_429-RYAD01_00_429_IP5,Basic_Vip,VIP,24.6508055555556,46.7046944444444,,,,,,0,CIRCUIT,0,--,--
SAUDI FRANSI BANK (SC),IP,JEDDAH-JEDDAH_IP422,Basic_Vip,VIP,21.5105555555556,39.1752777777778,,,,,,0,CIRCUIT,0,UPE,UP
GID - Makkah District,IP,AZIZKHCC-AZIZKHCC_IP19,Basic,HAJJ,21.425292,39.857293,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-CIVIL DEFENCE (SC),IP,MAKKAH-MAKKAH_IP1089,Basic,HAJJ,21.36929,39.888614,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PRISON (SC),IP,MRUJRRAN-MRUJRRAN_IP1,Basic_Vip,VIP,18.21604,42.56194,ABHA,ABHA,3,SOUTHERN,0,0,CIRCUIT,1,UPE,UP
MINISTRY OF INTERIOR-GIP (SC),IP,AZIZKHCC-AZIZKHCC_IP6,Basic,HAJJ,21.425292,39.857293,,,,,,0,CIRCUIT,0,--,--
MOI - NIC SAMIS (SC),DIA,JEDA14-RYAD06_00_206_DIA1,Basic_Vip,VIP,24.6852777777778,46.7077777777778,,,,,,0,CIRCUIT,0,--,--
HAIL UNIVERSITY,DIA,KACST1-SENAHAAA_DIA4,Basic_Vip,VIP,27.4726944444444,41.7485,,,,,,0,CIRCUIT,0,--,--
MUTAWAFEY HUJJAJA SOUTH ASIAN (SC),IP,MAKKAH-MAKKAH_IP632,Basic,HAJJ,21.401272,39.79098,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,ASIN44-ASIN44_IP32,Basic_Vip,VIP,20.467222,44.784444,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-H.Q. CONTROL & COMMAND CENTER,IP,JEDDAH-JEDDAH_IP2274,Basic,HAJJ,22.038017,38.973406,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,JDYDHDAF-JDYDHDAF_IP1,Basic_Vip,HAJJ-VIP,31.334381,41.440609,,,,,,0,CIRCUIT,0,--,--
MODA-RSAD (SC),PLL,ADFN89_12-JEDA18_00_104_PLL5,Basic_Vip,VIP,21.659722,39.216389,,,,,,0,CIRCUIT,0,--,--
KING KHALID UNIVERSITY ABHA (SC),IP,ABHA01_00_133-ABHA01_00_133_IP5,Basic_Vip,VIP,18.2214842979763,42.5484107027936,,,,,,0,CIRCUIT,0,--,--
SAMIS - MINISTRY OF INTERIOR-HEAD QUARTER,DIA,RYAD02_00_407-RYAD07_DIA2,Basic_Vip,VIP,24.6788888888889,46.7258333333333,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-HEAD QUARTER (SC),IP,MAKKAH-MAKKAH_IP1202,Basic,HAJJ,21.3834722222222,39.91265,,,,,,0,CIRCUIT,0,FIBER,UP
SAMIS(TL),IP,RYAD02_00_407-RYAD02_00_407_IP11,Basic_Vip,VIP,24.6788888888889,46.7258333333333,,,,,,0,CIRCUIT,0,--,--
KING SAUD UNIVERSITY (SC),IP,RYADSU-RYADSU_IP9,Basic_Vip,VIP,24.7177222222222,46.6165833333333,,,,,,0,CIRCUIT,0,--,--
MUNICIPALITY OF TABUK,IP,TABU05_00_425-TABU05_00_425_IP3,Basic_Vip,VIP,28.404263,36.568915,,,,,,0,CIRCUIT,0,UPE,UP
SAUDI TELECOM CO. (SAUDI NET),DIA,RYAD02_00_407-RYAD16_33_301_DIA8,Basic_Vip,VIP,24.6788888888889,46.7258333333333,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-KING FAHD COLLEGE (SC),DIA,MAKKAH-RIYADH_DIA278,Basic,HAJJ,21.411959,39.881638,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-BORDER GUARD (SC),IP,RYAD01_00_423-RYAD01_00_423_IP1,Basic_Vip,VIP,24.6638611111111,46.7151111111111,,,,,,0,CIRCUIT,0,--,--
Private Affairs of King Salman bin Abdulaziz,DIA,JEDDAH-MAKKAH_DIA323,Basic,HAJJ,21.42172,39.82913,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),DIA,JEDDAH-MAKKAH_DIA13,Basic,HAJJ,21.3860472222222,39.9136583333333,,,,,,0,CIRCUIT,0,--,--
MODA-PRESIDENCY OF CIVIL AVIATION (SC),IP,RIYADH-RIYADH_IP833,Basic_Vip,VIP,24.7047222222222,46.6552777777778,MAATHAR,RIYADH,3,CENTRAL,0,0,CIRCUIT,1,--,--
MODA-PRESIDENCY OF CIVIL AVIATION (SC),IP,KAARKHAN-KAARKHAN_IP2,Basic_Vip,VIP,21.661806,39.147083,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,MAKA23_11-MAKA23_11_IP122,Basic,HAJJ,21.4077972222222,39.886225,AZIZIYAH,MAKKAH,0,WESTERN,2,5,CIRCUIT,2,COPPER,UP
Royal Diwan,PLL,JEDDAH-RIYADH_PLL6,Basic_Vip,VIP,21.52425,39.1424722222222,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,AFIF39_00_208-TAIF32_17_PLL1,Basic_Vip,VIP,21.472227,40.534506,,,,,,0,CIRCUIT,0,--,--
SAUDI BASIC INDUSTRIES CO.(SABIC) (SC),IP,JUBAIL-JUBAIL_IP298,Basic_Vip,VIP,27.02147,49.65016,,,,,,0,CIRCUIT,0,FIBER,UP
SAUDI ARABIAN AIRLINES (SC),IP,MADINAH-MADINAH_IP972,Basic,HAJJ,24.29004,39.39075,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,MAKA23_21-MAKA23_21_IP70,Basic,HAJJ,21.3376944444444,39.9941111111111,,,,,,0,CIRCUIT,0,--,--
AL RAJHI BANKING & INVESTMENT CORP.(SC),IP,RYAD06_43-RYAD06_43_IP24,Basic_Vip,VIP,24.705384,46.680067,ULAYA,RIYADH,2,CENTRAL,0,0,CIRCUIT,1,--,--
SAUDI SHARE REGISTRATION (SC),IP,RYAD02_00_201-RYAD02_00_201_IP5,Basic_Vip,VIP,24.6755555555556,46.7358333333333,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),DIA,JEDDAH-MAKKAH_DIA14,Basic,HAJJ,21.346667,39.978889,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKA23_11-MAKA23_11_IP91,Basic,HAJJ,21.4111666666667,39.8905888888889,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,BAHA12-BAHA12_IP92,Basic_Vip,VIP,20.0096061400831,41.4678428861692,BAHA,BAHA,2,SOUTHERN,0,0,CIRCUIT,1,--,--
MINISTRY OF INFORMATION-HEAD QUARTER (SC),IP,JEDA04_00_306-JEDA04_00_306_IP1,Basic_Vip,VIP,21.472699,39.200042,,,,,,0,CIRCUIT,0,--,--
ROYAL PALACE-KING ABDULLAH BIN ABDULAZIZ (SC),CBLS,RIYADH-RIYADH_CBLS12,Basic_Vip,VIP,24.6717777777778,46.6763333333333,,,,,,0,CIRCUIT,0,UPE,UP
SAUDI TELECOM COMPANY,PLL,ABHA01-DAJA97_PLL1,Basic_Vip,VIP,17.664461,43.508713,,,3,,0,0,CIRCUIT,1,--,--
MODA-RSAF (SC),PLL,ARAR-TAIF_PLL5,Basic_Vip,VIP,21.472767,40.529947,,,,,,0,CIRCUIT,0,--,--
Royal Diwan,IP,RIYADH-RIYADH_IP1170,Basic_Vip,VIP,24.6613888888889,46.6055555555556,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HAJJ (SC),PLL,MAKKAH-MAKKAH_PLL12,Basic,HAJJ,21.425292,39.85729,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PASSPORT DEPARTMENT (TL),IP,RATA22_00_404-RATA22_00_404_IP2,Basic_Vip,HAJJ-VIP,26.7074027777778,50.0718166666667,,,,,,0,CIRCUIT,0,--,--
GID - Makkah District,DIA,JEDDAH-MAKKAH_DIA277,Basic,HAJJ,21.398333,39.888056,,,,,,0,CIRCUIT,0,UPE,UP
MINISTRY OF HEALTH (SC),DIA,MDNA17_00_440-RYAD06_43_DIA1,Basic,HAJJ,24.705384,46.680067,,,,,,0,CIRCUIT,0,--,--
MOI - Department of Telecommunications & Wireless,PLL,MTHNRDBZ-SFRTRDBM_PLL1,Basic_Vip,VIP,24.6773055555556,46.6282222222222,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,RYAD01-RYAD01_IP545,Basic_Vip,VIP,24.6471944444444,46.7144166666667,,,,,,0,CIRCUIT,0,--,--
SAUDI ARABIAN AIRLINES (SC),IP,JEDA11_00_401-JEDA11_00_401_IP13,Basic_Vip,VIP,21.501005555,39.20075,SAHEEFAH,JEDDAH,2,WESTERN,0,0,CIRCUIT,1,--,--
MINISTRY OF COMMUNICATION (SC),IP,RYAD16_00_364-RYAD16_00_364_IP1,Basic_Vip,VIP,24.7486111111111,46.6894444444444,,,,,,0,CIRCUIT,0,--,--
KING ABDULAZIZ UNIVERSITY (SC),IP,JEDA15_00_201-JEDA15_00_201_IP3,Basic_Vip,VIP,21.494722,39.246389,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF MUNICIPALITY (SC),IP,MAKKAH-MAKKAH_IP1466,Basic,HAJJ,21.418679999999998,39.874893999999998,,,,,,0,CIRCUIT,0,--,--
Ministry of Interior Headquarters & SAMIS,IP,MAKA23_11-MAKA23_11_IP79,Basic,HAJJ,21.40825,39.8886944444444,,,,,,0,CIRCUIT,0,COPPER,--
MODA-RSAF (SC),PLL,TAIF-TAIF_PLL1,Basic_Vip,VIP,21.472227,40.534506,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-CIVIL DEFENCE (SC),DIA,AWALKHAN-JEDA14_DIA1,Basic,HAJJ,21.3575222222222,39.8979555555556,,,,,,0,CIRCUIT,0,--,--
MUNICIPALITY OF DAMMAM (SC),IP,DMAM01_00_203-DMAM01_00_203_IP3,Basic_Vip,VIP,26.425,50.116667,,,,,,0,CIRCUIT,0,--,--
SALE FOR DISTRIBUTION AND COMMUNICATION CO. LTD.,PLL,AZIZKHCJ-RYAD16_33_PLL1,Basic_Vip,VIP,21.435922,39.847728,,,2,,0,0,CIRCUIT,1,--,--
MINISTRY OF INTERIOR-HEAD QUARTER (SC),IP,MAKKAH-MAKKAH_IP964,Basic,HAJJ,21.407438,39.887589,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PASSPORT(SC),IP,HALT88_00_204-HALT88_00_204_IP2,Basic_Vip,VIP,29.17111,36.07425,SALMAN/TABUK,TABUK,1,WESTERN,0,0,CIRCUIT,1,--,--
SAUDI ELECTRICAL COMPANY (SC),IP,TAIF31_00_409-TAIF31_00_409_IP1,Basic_Vip,HAJJ-VIP,21.279683,40.370278,,,,,,0,CIRCUIT,0,--,--
SAMIS - MINISTRY OF FINANCE,IP,MAKKAH-MAKKAH_IP646,Basic_Vip,VIP,21.3501388888889,39.5705555555556,BIBAN,MAKKAH,1,WESTERN,0,0,CIRCUIT,1,FIBER,UP
MODA-RSAF (SC),PLL,TABU41_00_101-TAIF32_17_PLL1,Basic_Vip,VIP,21.472243,40.534118,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-KING FAHD COLLEGE (SC),DIA,MAKKAH-RIYADH_DIA272,Basic,HAJJ,21.408657000000002,39.889305,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PUBLIC SECURITY,IP,MAKA24-MAKA24_IP91,Basic,HAJJ,21.407616,39.810129,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INFORMATION-HEAD QUARTER (SC),IP,JEDA14-JEDA14_IP52,Basic_Vip,VIP,21.4800277777778,39.1830555555556,,,,,,0,CIRCUIT,0,--,--
MODA-PRESIDENCY OF CIVIL AVIATION (SC),DIA,JEDDAH-MADINAH_DIA36,Basic_Vip,VIP,21.48002,39.183067,,,,,,0,CIRCUIT,0,UPE,UP
SAUDI ARABIAN AIRLINES (SC),IP,ABHA01_11_306-ABHA01_11_306_IP3,Basic_Vip,VIP,18.235767,42.654963,,,2,,0,0,CIRCUIT,1,--,--
MINISTRY OF HAJJ (SC),IP,KAARKHAJ-KAARKHAJ_IP6,Basic,HAJJ,21.698612,39.143056,,,,,,0,CIRCUIT,0,UPE,UP
SAUDI TELECOM COMPANY,PLL,RYAD07-RYADAP_PLL1,Basic_Vip,VIP,24.7094444444444,46.7641666666667,,,,,,0,CIRCUIT,0,--,--
ZAHID TRACTORS,DIA,RYAD06_00_401-THGRKHAJ_DIA1,Basic_Vip,VIP,21.4741666666667,39.2330555555556,,,,,,0,CIRCUIT,0,--,--
SAMIS - MINISTRY OF INTERIOR-HEAD QUARTER,IP,JEDDAH-JEDDAH_IP131,Basic_Vip,VIP,21.8756666666667,39.1046111111111,,,,,,0,CIRCUIT,0,--,--
Ministry of Interior Headquarters & SAMIS,DIA,MAKA23_00_209-RYAD16_34_DIA1,Basic,HAJJ,21.3991222222222,39.8872694444444,,,,,,0,CIRCUIT,0,--,--
KING ABDULLAH MEDICAL CITY (SC),PLL,JEDDAH-MAKKAH_PLL99,Basic,HAJJ,21.3826972222222,39.8809861111111,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,MAKA23_11-MAKA23_11_IP119,Basic,HAJJ,21.415138,39.878034,,,,,,0,CIRCUIT,0,--,--
MODA LAND FORCES (SC),PLL,JIZAN-RIYADH_PLL14,Basic_Vip,VIP,24.665278,46.641945,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKKAH-MAKKAH_IP91,Basic,HAJJ,21.3522722222222,39.9728722222222,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,KKABRRAB-SULA40_31_105_PLL1,Basic_Vip,VIP,20.34,45.13,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,RYAD02_00_425-RYAD02_00_425_IP1,Basic_Vip,VIP,24.6776388888889,46.7250555555556,MURABBA,RIYADH,1,CENTRAL,0,0,CIRCUIT,1,--,--
MODA-RSAF (SC),PLL,AWJYKH0A000-KNGARDAX_PLL1,Basic_Vip,VIP,21.47002778,40.53025,,,,,,0,CIRCUIT,0,FIBER,UP
SAUDI FRANSI BANK (SC),IP,DMAM10_00_204-DMAM10_00_204_IP1,Basic_Vip,VIP,26.302778,50.210833,,,,,,0,CIRCUIT,0,--,--
